"INDIVIDUAL_ID","MONTANDONI","VULGARIS","MARKER","SPECIES","CLEAR","HYBRID_ZONE"
"7721",0.953441,0.046559,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"7722",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7723",0.989211,0.010789,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7724",0.985168,0.014832,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7725",0.989226,0.010774,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7727",0.971644,0.028356,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7728",0.989743,0.010257,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7729",0.982082,0.017918,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7731",0.991086,0.00891399999999998,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7742",0.003075,0.996925,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7748",0.009757,0.990243,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7753",0.01739,0.98261,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7755",0.021888,0.978112,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7757",0.028629,0.971371,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7759",0.02577,0.97423,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7761",0.014884,0.985116,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7762",0.995121,0.00487899999999997,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7763",0.9922,0.00780000000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7765",0.987011,0.012989,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7766",0.993757,0.006243,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7767",0.995296,0.00470400000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7768",0.986111,0.013889,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7769",0.994848,0.00515200000000005,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7771",0.990527,0.00947299999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7772",0.991538,0.00846199999999997,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7773",0.995147,0.004853,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7775",0.989448,0.010552,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7777",0.987154,0.012846,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7778",0.983584,0.016416,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7780",0.964942,0.035058,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"7781",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"7782",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7783",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7785",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7786",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7787",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7788",0.028562,0.971438,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7789",0.026527,0.973473,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7790",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7792",0.001421,0.998579,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7793",0.002772,0.997228,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7794",0.003553,0.996447,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7795",0.005684,0.994316,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7797",0.004102,0.995898,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7798",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7800",0.00562,0.99438,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7801",0.0001166,0.9998834,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"7802",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7803",0.0001166,0.9998834,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"7804",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7805",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7806",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7807",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7808",0.0001166,0.9998834,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"7809",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7810",0.001609,0.998391,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7811",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7812",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7813",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7814",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7815",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7816",0.0001166,0.9998834,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"7817",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7818",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"7819",0.0001166,0.9998834,"inferred","vulgaris",TRUE,"montandoni_vulgaris"
"7820",1e-05,0.99999,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8485",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8489",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8493",0.998539,0.00146100000000005,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8494",0.999101,0.000898999999999983,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8495",0.999519,0.000480999999999954,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8498",0.037916,0.962084,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8501",0.026226,0.973774,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8503",0.992611,0.00738899999999998,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8509",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8511",0.98807,0.01193,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8517",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8519",0.998771,0.00122900000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8521",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8522",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8523",0.999887,0.00011300000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8524",0.969642,0.030358,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"8525",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8526",0.990807,0.00919300000000001,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8527",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8531",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8532",0.997502,0.002498,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8536",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8537",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8539",0.117626,0.882374,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8541",0.995747,0.00425299999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8544",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8545",0.998373,0.00162700000000005,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8546",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8547",0.9981,0.00190000000000001,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8549",0.083339,0.916661,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8551",0.963275,0.036725,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"8552",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8553",0.997322,0.00267799999999996,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8554",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8555",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8556",0.992884,0.00711600000000001,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8557",0.973705,0.026295,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8558",0.043147,0.956853,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8559",0.362044,0.637956,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8560",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8561",0.800826,0.199174,"2849 SNP","montandoni",FALSE,"montandoni_vulgaris"
"8563",0.995866,0.00413399999999997,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8564",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8566",0.996041,0.00395900000000005,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8567",0.995493,0.00450700000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8568",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8570",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8571",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8572",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8573",0.998485,0.00151500000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8574",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8575",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8576",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8577",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8578",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8579",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8580",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8581",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8582",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8583",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8584",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8585",0.976935,0.023065,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8586",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8587",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8588",0.998762,0.00123799999999996,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8589",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8590",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8593",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8594",0.970938,0.029062,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8596",0.412972,0.587028,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8597",0.046865,0.953135,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8598",0.101226,0.898774,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8599",0.193273,0.806727,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8601",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8603",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8604",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8606",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8607",0.973059,0.026941,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8608",0.086346,0.913654,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8610",0.985381,0.014619,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8611",0.970748,0.0292519999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8612",0.993052,0.00694799999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8613",0.997792,0.00220799999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8614",0.995836,0.00416399999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8615",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8616",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8617",0.994,0.00600000000000001,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8618",0.994267,0.00573299999999999,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8619",0.984856,0.015144,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8620",0.993495,0.00650499999999998,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8621",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8622",0.997261,0.00273900000000005,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8623",0.999229,0.000770999999999966,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8624",0.995671,0.00432900000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8625",0.994786,0.00521400000000005,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8626",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8628",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8631",0.996082,0.00391799999999998,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8633",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8634",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8635",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8637",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8639",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8640",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8641",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8642",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8643",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8644",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8645",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8646",0.015246,0.984754,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8647",0.019656,0.980344,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8648",0.017913,0.982087,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8649",0.018939,0.981061,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8650",0.012758,0.987242,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8651",0.02557,0.97443,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8652",0.019591,0.980409,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8653",0.026734,0.973266,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8654",0.00772,0.99228,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8655",0.015936,0.984064,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8656",0.244145,0.755855,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8657",0.081128,0.918872,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8658",0.089598,0.910402,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8659",0.02099,0.97901,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8660",0.444267,0.555733,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8661",0.13861,0.86139,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8662",0.123048,0.876952,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8663",0.043238,0.956762,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8664",0.059902,0.940098,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8665",0.025899,0.974101,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8666",0.498707,0.501293,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8667",0.042829,0.957171,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8668",0.045778,0.954222,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8669",0.032291,0.967709,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8670",0.055819,0.944181,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8671",0.02862,0.97138,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8672",0.035557,0.964443,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8673",0.044831,0.955169,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8674",0.131899,0.868101,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8675",0.073186,0.926814,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8676",0.04193,0.95807,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8677",0.040845,0.959155,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8678",0.047356,0.952644,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8679",0.046774,0.953226,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8680",0.035131,0.964869,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8681",0.036195,0.963805,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8683",0.144446,0.855554,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8684",0.024466,0.975534,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8685",0.028438,0.971562,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8687",0.024222,0.975778,"2849 SNP","vulgaris",TRUE,"montandoni_vulgaris"
"8689",0.032196,0.967804,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8690",0.043808,0.956192,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8691",0.056547,0.943453,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8692",0.041477,0.958523,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8694",0.091808,0.908192,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8695",0.032342,0.967658,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8697",0.030127,0.969873,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8700",0.033361,0.966639,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8701",0.056344,0.943656,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8702",0.032576,0.967424,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8703",0.037762,0.962238,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8704",0.047711,0.952289,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8705",0.268905,0.731095,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8706",0.055181,0.944819,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8707",0.031871,0.968129,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8708",0.041031,0.958969,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8709",0.105039,0.894961,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8710",0.134995,0.865005,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8711",0.063689,0.936311,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8712",0.110563,0.889437,"2849 SNP","vulgaris",FALSE,"montandoni_vulgaris"
"8714",0.997945,0.00205500000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8716",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8717",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8718",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8720",0.998222,0.00177799999999995,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8721",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8722",0.998443,0.00155700000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8723",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8724",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8725",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8727",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8728",0.987061,0.012939,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8729",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8730",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8733",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8735",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8736",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8737",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8738",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8739",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8740",0.997412,0.00258800000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8741",0.99281,0.00719000000000003,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8743",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8744",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8745",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8746",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8748",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8750",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8751",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8753",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8755",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8756",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8757",0.992439,0.00756100000000004,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8758",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8759",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8760",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8761",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8762",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8764",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8765",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8766",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8768",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8769",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8771",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8772",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8773",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8774",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8777",0.988361,0.011639,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8778",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8779",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8781",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8782",0.999326,0.000673999999999952,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8784",0.992827,0.00717299999999998,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
"8786",0.99999,9.99999999995449e-06,"2849 SNP","montandoni",TRUE,"montandoni_vulgaris"
