INDIVIDUAL_ID,LOCALITY,COUNTRY,LATITUDE,N_S,LONGITUDE,E_W
7979,Yağcılar,Turkey,40.9025,N,29.6453,E
7981,Yağcılar,Turkey,40.9025,N,29.6453,E
7589,Remetea1,Romania,46.7901,N,25.4246,E
6389,Denizli2,Turkey,40.8932194444444,N,29.5642,E
6390,Denizli2,Turkey,40.8932194444444,N,29.5642,E
6391,Denizli2,Turkey,40.8932194444444,N,29.5642,E
6392,Denizli2,Turkey,40.8932194444444,N,29.5642,E
6393,Denizli2,Turkey,40.8932194444444,N,29.5642,E
6394,Denizli2,Turkey,40.8932194444444,N,29.5642,E
6395,Denizli2,Turkey,40.8932194444444,N,29.5642,E
7980,Yağcılar,Turkey,40.9025,N,29.6453,E
7982,Yağcılar,Turkey,40.9025,N,29.6453,E
7984,Yağcılar,Turkey,40.9025,N,29.6453,E
7983,Yağcılar,Turkey,40.9025,N,29.6453,E
7985,Yağcılar,Turkey,40.9025,N,29.6453,E
7987,Yağcılar,Turkey,40.9025,N,29.6453,E
6242,Mercina,Romania,45.0628,N,21.5361,E
6272,Padurea-Raioasa,Romania,44.5447,N,25.8992,E
7879,Demirbey2,Turkey,40.86033249,N,30.49097252,E
10371,Zminicko-Jezero,Montenegro,43.10014831,N,19.24584385,E
10367,Bojanje-Brdo,Montenegro,42.563,N,18.822,E
8904,Krainje1,Ukraine,48.28,N,23.401,E
8905,Krainje1,Ukraine,48.28,N,23.401,E
8906,Krainje1,Ukraine,48.28,N,23.401,E
8909,Krainje1,Ukraine,48.28,N,23.401,E
8910,Krainje1,Ukraine,48.28,N,23.401,E
8911,Krainje1,Ukraine,48.28,N,23.401,E
8912,Krainje1,Ukraine,48.28,N,23.401,E
8913,Krainje2,Ukraine,48.287,N,23.4,E
8914,Krainje2,Ukraine,48.287,N,23.4,E
8937,Krainje3,Ukraine,48.288,N,23.399,E
8938,Krainje3,Ukraine,48.288,N,23.399,E
8939,Krainje3,Ukraine,48.288,N,23.399,E
8940,Krainje3,Ukraine,48.288,N,23.399,E
8941,Krainje3,Ukraine,48.288,N,23.399,E
8942,Krainje3,Ukraine,48.288,N,23.399,E
8943,Krainje3,Ukraine,48.288,N,23.399,E
8944,Krainje3,Ukraine,48.288,N,23.399,E
8945,Krainje3,Ukraine,48.288,N,23.399,E
8946,Krainje3,Ukraine,48.288,N,23.399,E
6397,Demirbey3,Turkey,40.8495,N,30.4935,E
10534,Peteranec,Croatia,46.194,N,16.887,E
8457,Synyak,Ukraine,48.564,N,22.841,E
8458,Synyak,Ukraine,48.564,N,22.841,E
8459,Synyak,Ukraine,48.564,N,22.841,E
8460,Synyak,Ukraine,48.564,N,22.841,E
11844,Okruhla12,Ukraine,48.119,N,23.652,E
11845,Okruhla12,Ukraine,48.119,N,23.652,E
11846,Okruhla12,Ukraine,48.119,N,23.652,E
11847,Okruhla12,Ukraine,48.119,N,23.652,E
