FID,ID,TRANSECT,DISTANCE
"39566","1",A,3956500
"39567","1",A,3956600
"39568","1",A,3956700
"39569","1",A,3956800
"39570","1",A,3956900
"39571","1",A,3957000
"39572","1",A,3957100
"39573","1",A,3957200
"39574","1",A,3957300
"39575","1",A,3957400
"39576","1",A,3957500
"39577","1",A,3957600
"39578","1",A,3957700
"39579","1",A,3957800
"39580","1",A,3957900
"39581","1",A,3958000
"39582","1",A,3958100
"39583","1",A,3958200
"39584","1",A,3958300
"39585","1",A,3958400
"39586","1",A,3958500
"39587","1",A,3958600
"39588","1",A,3958700
"39589","1",A,3958800
"39590","1",A,3958900
"39591","1",A,3959000
"39592","1",A,3959100
"39593","1",A,3959200
"39594","1",A,3959300
"39595","1",A,3959400
"39596","1",A,3959500
"39597","1",A,3959600
"39598","1",A,3959700
"39599","1",A,3959800
"39600","1",A,3959900
"39601","1",A,3960000
"39602","1",A,3960100
"39603","1",A,3960200
"39604","1",A,3960300
"39605","1",A,3960400
"39606","1",A,3960500
"39607","1",A,3960600
"39608","1",A,3960700
"39609","1",A,3960800
"39610","1",A,3960900
"39611","1",A,3961000
"39612","1",A,3961100
"39613","1",A,3961200
"39614","1",A,3961300
"39615","1",A,3961400
"39616","1",A,3961500
"39617","1",A,3961600
"39618","1",A,3961700
"39619","1",A,3961800
"39620","1",A,3961900
"39621","1",A,3962000
"39622","1",A,3962100
"39623","1",A,3962200
"39624","1",A,3962300
"39625","1",A,3962400
"39626","1",A,3962500
"39627","1",A,3962600
"39628","1",A,3962700
"39629","1",A,3962800
"39630","1",A,3962900
"39631","1",A,3963000
"39632","1",A,3963100
"39633","1",A,3963200
"39634","1",A,3963300
"39635","1",A,3963400
"39636","1",A,3963500
"39637","1",A,3963600
"39638","1",A,3963700
"39639","1",A,3963800
"39640","1",A,3963900
"39641","1",A,3964000
"39642","1",A,3964100
"39643","1",A,3964200
"39644","1",A,3964300
"39645","1",A,3964400
"39646","1",A,3964500
"39647","1",A,3964600
"39648","1",A,3964700
"39649","1",A,3964800
"39650","1",A,3964900
"39651","1",A,3965000
"39652","1",A,3965100
"39653","1",A,3965200
"39654","1",A,3965300
"39655","1",A,3965400
"39656","1",A,3965500
"39657","1",A,3965600
"39658","1",A,3965700
"39659","1",A,3965800
"39660","1",A,3965900
"39661","1",A,3966000
"39662","1",A,3966100
"39663","1",A,3966200
"39664","1",A,3966300
"39665","1",A,3966400
"39666","1",A,3966500
"39667","1",A,3966600
"39668","1",A,3966700
"39669","1",A,3966800
"39670","1",A,3966900
"39671","1",A,3967000
"39672","1",A,3967100
"39673","1",A,3967200
"39674","1",A,3967300
"39675","1",A,3967400
"39676","1",A,3967500
"39677","1",A,3967600
"39678","1",A,3967700
"39679","1",A,3967800
"39680","1",A,3967900
"39681","1",A,3968000
"39682","1",A,3968100
"39683","1",A,3968200
"39684","1",A,3968300
"39685","1",A,3968400
"39686","1",A,3968500
"39687","1",A,3968600
"39688","1",A,3968700
"39689","1",A,3968800
"39690","1",A,3968900
"39691","1",A,3969000
"39692","1",A,3969100
"39693","1",A,3969200
"39694","1",A,3969300
"39695","1",A,3969400
"39696","1",A,3969500
"39697","1",A,3969600
"39698","1",A,3969700
"39699","1",A,3969800
"39700","1",A,3969900
"39701","1",A,3970000
"39702","1",A,3970100
"39703","1",A,3970200
"39704","1",A,3970300
"39705","1",A,3970400
"39706","1",A,3970500
"39707","1",A,3970600
"39708","1",A,3970700
"39709","1",A,3970800
"39710","1",A,3970900
"39711","1",A,3971000
"39712","1",A,3971100
"39713","1",A,3971200
"39714","1",A,3971300
"39715","1",A,3971400
"39716","1",A,3971500
"39717","1",A,3971600
"39718","1",A,3971700
"39719","1",A,3971800
"39720","1",A,3971900
"39721","1",A,3972000
"39722","1",A,3972100
"39723","1",A,3972200
"39724","1",A,3972300
"39725","1",A,3972400
"39726","1",A,3972500
"39727","1",A,3972600
"39728","1",A,3972700
"39729","1",A,3972800
"39730","1",A,3972900
"39731","1",A,3973000
"39732","1",A,3973100
"39733","1",A,3973200
"39734","1",A,3973300
"39735","1",A,3973400
"39736","1",A,3973500
"39737","1",A,3973600
"39738","1",A,3973700
"39739","1",A,3973800
"39740","1",A,3973900
"39741","1",A,3974000
"39742","1",A,3974100
"39743","1",A,3974200
"39744","1",A,3974300
"39745","1",A,3974400
"39746","1",A,3974500
"39747","1",A,3974600
"39748","1",A,3974700
"39749","1",A,3974800
"39750","1",A,3974900
"39751","1",A,3975000
"39752","1",A,3975100
"39753","1",A,3975200
"39754","1",A,3975300
"39755","1",A,3975400
"39756","1",A,3975500
"39757","1",A,3975600
"39758","1",A,3975700
"39759","1",A,3975800
"39760","1",A,3975900
"39761","1",A,3976000
"39762","1",A,3976100
"39763","1",A,3976200
"39764","1",A,3976300
"39765","1",A,3976400
"39766","1",A,3976500
"39767","1",A,3976600
"39768","1",A,3976700
"39769","1",A,3976800
"39770","1",A,3976900
"39771","1",A,3977000
"39772","1",A,3977100
"39773","1",A,3977200
"39774","1",A,3977300
"39775","1",A,3977400
"39776","1",A,3977500
"39777","1",A,3977600
"39778","1",A,3977700
"39779","1",A,3977800
"39780","1",A,3977900
"39781","1",A,3978000
"39782","1",A,3978100
"39783","1",A,3978200
"39784","1",A,3978300
"39785","1",A,3978400
"39786","1",A,3978500
"39787","1",A,3978600
"39788","1",A,3978700
"39789","1",A,3978800
"39790","1",A,3978900
"39791","1",A,3979000
"39792","1",A,3979100
"39793","1",A,3979200
"39794","1",A,3979300
"39795","1",A,3979400
"39796","1",A,3979500
"39797","1",A,3979600
"39798","1",A,3979700
"39799","1",A,3979800
"39800","1",A,3979900
"39801","1",A,3980000
"39802","1",A,3980100
"39803","1",A,3980200
"39804","1",A,3980300
"39805","1",A,3980400
"39806","1",A,3980500
"39807","1",A,3980600
"39808","1",A,3980700
"39809","1",A,3980800
"39810","1",A,3980900
"39811","1",A,3981000
"39812","1",A,3981100
"39813","1",A,3981200
"39814","1",A,3981300
"39815","1",A,3981400
"39816","1",A,3981500
"39817","1",A,3981600
"39818","1",A,3981700
"39819","1",A,3981800
"39820","1",A,3981900
"39821","1",A,3982000
"39822","1",A,3982100
"39823","1",A,3982200
"39824","1",A,3982300
"39825","1",A,3982400
"39826","1",A,3982500
"39827","1",A,3982600
"39828","1",A,3982700
"39829","1",A,3982800
"39830","1",A,3982900
"39831","1",A,3983000
"39832","1",A,3983100
"39833","1",A,3983200
"39834","1",A,3983300
"39835","1",A,3983400
"39836","1",A,3983500
"39837","1",A,3983600
"39838","1",A,3983700
"39839","1",A,3983800
"39840","1",A,3983900
"39841","1",A,3984000
"39842","1",A,3984100
"39843","1",A,3984200
"39844","1",A,3984300
"39845","1",A,3984400
"39846","1",A,3984500
"39847","1",A,3984600
"39848","1",A,3984700
"39849","1",A,3984800
"39850","1",A,3984900
"39851","1",A,3985000
"39852","1",A,3985100
"39853","1",A,3985200
"39854","1",A,3985300
"39855","1",A,3985400
"39856","1",A,3985500
"39857","1",A,3985600
"39858","1",A,3985700
"39859","1",A,3985800
"39860","1",A,3985900
"39861","1",A,3986000
"39862","1",A,3986100
"39863","1",A,3986200
"39864","1",A,3986300
"39865","1",A,3986400
"39866","1",A,3986500
"39867","1",A,3986600
"39868","1",A,3986700
"39869","1",A,3986800
"39870","1",A,3986900
"39871","1",A,3987000
"39872","1",A,3987100
"39873","1",A,3987200
"39874","1",A,3987300
"39875","1",A,3987400
"39876","1",A,3987500
"39877","1",A,3987600
"39878","1",A,3987700
"39879","1",A,3987800
"39880","1",A,3987900
"39881","1",A,3988000
"39882","1",A,3988100
"39883","1",A,3988200
"39884","1",A,3988300
"39885","1",A,3988400
"39886","1",A,3988500
"39887","1",A,3988600
"39888","1",A,3988700
"39889","1",A,3988800
"39890","1",A,3988900
"39891","1",A,3989000
"39892","1",A,3989100
"39893","1",A,3989200
"39894","1",A,3989300
"39895","1",A,3989400
"39896","1",A,3989500
"39897","1",A,3989600
"39898","1",A,3989700
"39899","1",A,3989800
"39900","1",A,3989900
"39901","1",A,3990000
"39902","1",A,3990100
"39903","1",A,3990200
"39904","1",A,3990300
"39905","1",A,3990400
"39906","1",A,3990500
"39907","1",A,3990600
"39908","1",A,3990700
"39909","1",A,3990800
"39910","1",A,3990900
"39911","1",A,3991000
"39912","1",A,3991100
"39913","1",A,3991200
"39914","1",A,3991300
"39915","1",A,3991400
"39916","1",A,3991500
"39917","1",A,3991600
"39918","1",A,3991700
"39919","1",A,3991800
"39920","1",A,3991900
"39921","1",A,3992000
"39922","1",A,3992100
"39923","1",A,3992200
"39924","1",A,3992300
"39925","1",A,3992400
"39926","1",A,3992500
"39927","1",A,3992600
"39928","1",A,3992700
"39929","1",A,3992800
"39930","1",A,3992900
"39931","1",A,3993000
"39932","1",A,3993100
"39933","1",A,3993200
"39934","1",A,3993300
"39935","1",A,3993400
"39936","1",A,3993500
"39937","1",A,3993600
"39938","1",A,3993700
"39939","1",A,3993800
"39940","1",A,3993900
"39941","1",A,3994000
"39942","1",A,3994100
"39943","1",A,3994200
"39944","1",A,3994300
"39945","1",A,3994400
"39946","1",A,3994500
"39947","1",A,3994600
"39948","1",A,3994700
"39949","1",A,3994800
"39950","1",A,3994900
"39951","1",A,3995000
"39952","1",A,3995100
"39953","1",A,3995200
"39954","1",A,3995300
"39955","1",A,3995400
"39956","1",A,3995500
"39957","1",A,3995600
"39958","1",A,3995700
"39959","1",A,3995800
"39960","1",A,3995900
"39961","1",A,3996000
"39962","1",A,3996100
"39963","1",A,3996200
"39964","1",A,3996300
"39965","1",A,3996400
"39966","1",A,3996500
"39967","1",A,3996600
"39968","1",A,3996700
"39969","1",A,3996800
"39970","1",A,3996900
"39971","1",A,3997000
"39972","1",A,3997100
"39973","1",A,3997200
"39974","1",A,3997300
"39975","1",A,3997400
"39976","1",A,3997500
"39977","1",A,3997600
"39978","1",A,3997700
"39979","1",A,3997800
"39980","1",A,3997900
"39981","1",A,3998000
"39982","1",A,3998100
"39983","1",A,3998200
"39984","1",A,3998300
"39985","1",A,3998400
"39986","1",A,3998500
"39987","1",A,3998600
"39988","1",A,3998700
"39989","1",A,3998800
"39990","1",A,3998900
"39991","1",A,3999000
"39992","1",A,3999100
"39993","1",A,3999200
"39994","1",A,3999300
"39995","1",A,3999400
"39996","1",A,3999500
"39997","1",A,3999600
"39998","1",A,3999700
"39999","1",A,3999800
"40000","1",A,3999900
"40001","1",A,4000000
"40002","1",A,4000100
"40003","1",A,4000200
"40004","1",A,4000300
"40005","1",A,4000400
"40006","1",A,4000500
"40007","1",A,4000600
"40008","1",A,4000700
"40009","1",A,4000800
"40010","1",A,4000900
"40011","1",A,4001000
"40012","1",A,4001100
"40013","1",A,4001200
"40014","1",A,4001300
"40015","1",A,4001400
"40016","1",A,4001500
"40017","1",A,4001600
"40018","1",A,4001700
"40019","1",A,4001800
"40020","1",A,4001900
"40021","1",A,4002000
"40022","1",A,4002100
"40023","1",A,4002200
"40024","1",A,4002300
"40025","1",A,4002400
"40026","1",A,4002500
"40027","1",A,4002600
"40028","1",A,4002700
"40029","1",A,4002800
"40030","1",A,4002900
"40031","1",A,4003000
"40032","1",A,4003100
"40033","1",A,4003200
"40034","1",A,4003300
"40035","1",A,4003400
"40036","1",A,4003500
"40037","1",A,4003600
"40038","1",A,4003700
"40039","1",A,4003800
"40040","1",A,4003900
"40041","1",A,4004000
"40042","1",A,4004100
"40043","1",A,4004200
"40044","1",A,4004300
"40045","1",A,4004400
"40046","1",A,4004500
"40047","1",A,4004600
"40048","1",A,4004700
"40049","1",A,4004800
"40050","1",A,4004900
"40051","1",A,4005000
"40052","1",A,4005100
"40053","1",A,4005200
"40054","1",A,4005300
"40055","1",A,4005400
"40056","1",A,4005500
"40057","1",A,4005600
"40058","1",A,4005700
"40059","1",A,4005800
"40060","1",A,4005900
"40061","1",A,4006000
"40062","1",A,4006100
"40063","1",A,4006200
"40064","1",A,4006300
"40065","1",A,4006400
"40066","1",A,4006500
"40067","1",A,4006600
"40068","1",A,4006700
"40069","1",A,4006800
"40070","1",A,4006900
"40071","1",A,4007000
"40072","1",A,4007100
"40073","1",A,4007200
"40074","1",A,4007300
"40075","1",A,4007400
"40076","1",A,4007500
"40077","1",A,4007600
"40078","1",A,4007700
"40079","1",A,4007800
"40080","1",A,4007900
"40081","1",A,4008000
"40082","1",A,4008100
"40083","1",A,4008200
"40084","1",A,4008300
"40085","1",A,4008400
"40086","1",A,4008500
"40087","1",A,4008600
"40088","1",A,4008700
"40089","1",A,4008800
"40090","1",A,4008900
"40091","1",A,4009000
"40092","1",A,4009100
"40093","1",A,4009200
"40094","1",A,4009300
"40095","1",A,4009400
"40096","1",A,4009500
"40097","1",A,4009600
"40098","1",A,4009700
"40099","1",A,4009800
"40100","1",A,4009900
"40101","1",A,4010000
"40102","1",A,4010100
"40103","1",A,4010200
"40104","1",A,4010300
"40105","1",A,4010400
"40106","1",A,4010500
"40107","1",A,4010600
"40108","1",A,4010700
"40109","1",A,4010800
"40110","1",A,4010900
"40111","1",A,4011000
"40112","1",A,4011100
"40113","1",A,4011200
"40114","1",A,4011300
"40115","1",A,4011400
"40116","1",A,4011500
"40117","1",A,4011600
"40118","1",A,4011700
"40119","1",A,4011800
"40120","1",A,4011900
"40121","1",A,4012000
"40122","1",A,4012100
"40123","1",A,4012200
"40124","1",A,4012300
"40125","1",A,4012400
"40126","1",A,4012500
"40127","1",A,4012600
"40128","1",A,4012700
"40129","1",A,4012800
"40130","1",A,4012900
"40131","1",A,4013000
"40132","1",A,4013100
"40133","1",A,4013200
"40134","1",A,4013300
"40135","1",A,4013400
"40136","1",A,4013500
"40137","1",A,4013600
"40138","1",A,4013700
"40139","1",A,4013800
"40140","1",A,4013900
"40141","1",A,4014000
"40142","1",A,4014100
"40143","1",A,4014200
"40144","1",A,4014300
"40145","1",A,4014400
"40146","1",A,4014500
"40147","1",A,4014600
"40148","1",A,4014700
"40149","1",A,4014800
"40150","1",A,4014900
"40151","1",A,4015000
"40152","1",A,4015100
"40153","1",A,4015200
"40154","1",A,4015300
"40155","1",A,4015400
"40156","1",A,4015500
"40157","1",A,4015600
"40158","1",A,4015700
"40159","1",A,4015800
"40160","1",A,4015900
"40161","1",A,4016000
"40162","1",A,4016100
"40163","1",A,4016200
"40164","1",A,4016300
"40165","1",A,4016400
"40166","1",A,4016500
"40167","1",A,4016600
"40168","1",A,4016700
"40169","1",A,4016800
"40170","1",A,4016900
"40171","1",A,4017000
"40172","1",A,4017100
"40173","1",A,4017200
"40174","1",A,4017300
"40175","1",A,4017400
"40176","1",A,4017500
"40177","1",A,4017600
"40178","1",A,4017700
"40179","1",A,4017800
"40180","1",A,4017900
"40181","1",A,4018000
"40182","1",A,4018100
"40183","1",A,4018200
"40184","1",A,4018300
"40185","1",A,4018400
"40186","1",A,4018500
"40187","1",A,4018600
"40188","1",A,4018700
"40189","1",A,4018800
"40190","1",A,4018900
"40191","1",A,4019000
"40192","1",A,4019100
"40193","1",A,4019200
"40194","1",A,4019300
"40195","1",A,4019400
"40196","1",A,4019500
"40197","1",A,4019600
"40198","1",A,4019700
"40199","1",A,4019800
"40200","1",A,4019900
"40201","1",A,4020000
"40202","1",A,4020100
"40203","1",A,4020200
"40204","1",A,4020300
"40205","1",A,4020400
"40206","1",A,4020500
"40207","1",A,4020600
"40208","1",A,4020700
"40209","1",A,4020800
"40210","1",A,4020900
"40211","1",A,4021000
"40212","1",A,4021100
"40213","1",A,4021200
"40214","1",A,4021300
"40215","1",A,4021400
"40216","1",A,4021500
"40217","1",A,4021600
"40218","1",A,4021700
"40219","1",A,4021800
"40220","1",A,4021900
"40221","1",A,4022000
"40222","1",A,4022100
"40223","1",A,4022200
"40224","1",A,4022300
"40225","1",A,4022400
"40226","1",A,4022500
"40227","1",A,4022600
"40228","1",A,4022700
"40229","1",A,4022800
"40230","1",A,4022900
"40231","1",A,4023000
"40232","1",A,4023100
"40233","1",A,4023200
"40234","1",A,4023300
"40235","1",A,4023400
"40236","1",A,4023500
"40237","1",A,4023600
"40238","1",A,4023700
"40239","1",A,4023800
"40240","1",A,4023900
"40241","1",A,4024000
"40242","1",A,4024100
"40243","1",A,4024200
"40244","1",A,4024300
"40245","1",A,4024400
"40246","1",A,4024500
"40247","1",A,4024600
"40248","1",A,4024700
"40249","1",A,4024800
"40250","1",A,4024900
"40251","1",A,4025000
"40252","1",A,4025100
"40253","1",A,4025200
"40254","1",A,4025300
"40255","1",A,4025400
"40256","1",A,4025500
"40257","1",A,4025600
"40258","1",A,4025700
"40259","1",A,4025800
"40260","1",A,4025900
"40261","1",A,4026000
"40262","1",A,4026100
"40263","1",A,4026200
"40264","1",A,4026300
"40265","1",A,4026400
"40266","1",A,4026500
"40267","1",A,4026600
"40268","1",A,4026700
"40269","1",A,4026800
"40270","1",A,4026900
"40271","1",A,4027000
"40272","1",A,4027100
"40273","1",A,4027200
"40274","1",A,4027300
"40275","1",A,4027400
"40276","1",A,4027500
"40277","1",A,4027600
"40278","1",A,4027700
"40279","1",A,4027800
"40280","1",A,4027900
"40281","1",A,4028000
"40282","1",A,4028100
"40283","1",A,4028200
"40284","1",A,4028300
"40285","1",A,4028400
"40286","1",A,4028500
"40287","1",A,4028600
"40288","1",A,4028700
"40289","1",A,4028800
"40290","1",A,4028900
"40291","1",A,4029000
"40292","1",A,4029100
"40293","1",A,4029200
"40294","1",A,4029300
"40295","1",A,4029400
"40296","1",A,4029500
"40297","1",A,4029600
"40298","1",A,4029700
"40299","1",A,4029800
"40300","1",A,4029900
"40301","1",A,4030000
"40302","1",A,4030100
"40303","1",A,4030200
"40304","1",A,4030300
"40305","1",A,4030400
"40306","1",A,4030500
"40307","1",A,4030600
"40308","1",A,4030700
"40309","1",A,4030800
"40310","1",A,4030900
"40311","1",A,4031000
"40312","1",A,4031100
"40313","1",A,4031200
"40314","1",A,4031300
"40315","1",A,4031400
"40316","1",A,4031500
"40317","1",A,4031600
"40318","1",A,4031700
"40319","1",A,4031800
"40320","1",A,4031900
"40321","1",A,4032000
"40322","1",A,4032100
"40323","1",A,4032200
"40324","1",A,4032300
"40325","1",A,4032400
"40326","1",A,4032500
"40327","1",A,4032600
"40328","1",A,4032700
"40329","1",A,4032800
"40330","1",A,4032900
"40331","1",A,4033000
"40332","1",A,4033100
"40333","1",A,4033200
"40334","1",A,4033300
"40335","1",A,4033400
"40336","1",A,4033500
"40337","1",A,4033600
"40338","1",A,4033700
"40339","1",A,4033800
"40340","1",A,4033900
"40341","1",A,4034000
"40342","1",A,4034100
"40343","1",A,4034200
"40344","1",A,4034300
"40345","1",A,4034400
"40346","1",A,4034500
"40347","1",A,4034600
"40348","1",A,4034700
"40349","1",A,4034800
"40350","1",A,4034900
"40351","1",A,4035000
"40352","1",A,4035100
"40353","1",A,4035200
"40354","1",A,4035300
"40355","1",A,4035400
"40356","1",A,4035500
"40357","1",A,4035600
"40358","1",A,4035700
"40359","1",A,4035800
"40360","1",A,4035900
"40361","1",A,4036000
"40362","1",A,4036100
"40363","1",A,4036200
"40364","1",A,4036300
"40365","1",A,4036400
"40366","1",A,4036500
"40367","1",A,4036600
"40368","1",A,4036700
"40369","1",A,4036800
"40370","1",A,4036900
"40371","1",A,4037000
"40372","1",A,4037100
"40373","1",A,4037200
"40374","1",A,4037300
"40375","1",A,4037400
"40376","1",A,4037500
"40377","1",A,4037600
"40378","1",A,4037700
"40379","1",A,4037800
"40380","1",A,4037900
"40381","1",A,4038000
"40382","1",A,4038100
"40383","1",A,4038200
"40384","1",A,4038300
"40385","1",A,4038400
"40386","1",A,4038500
"40387","1",A,4038600
"40388","1",A,4038700
"40389","1",A,4038800
"40390","1",A,4038900
"40391","1",A,4039000
"40392","1",A,4039100
"40393","1",A,4039200
"40394","1",A,4039300
"40395","1",A,4039400
"40396","1",A,4039500
"40397","1",A,4039600
"40398","1",A,4039700
"40399","1",A,4039800
"40400","1",A,4039900
"40401","1",A,4040000
"40402","1",A,4040100
"40403","1",A,4040200
"40404","1",A,4040300
"40405","1",A,4040400
"40406","1",A,4040500
"40407","1",A,4040600
"40408","1",A,4040700
"40409","1",A,4040800
"40410","1",A,4040900
"40411","1",A,4041000
"40412","1",A,4041100
"40413","1",A,4041200
"40414","1",A,4041300
"40415","1",A,4041400
"40416","1",A,4041500
"40417","1",A,4041600
"40418","1",A,4041700
"40419","1",A,4041800
"40420","1",A,4041900
"40421","1",A,4042000
"40422","1",A,4042100
"40423","1",A,4042200
"40424","1",A,4042300
"40425","1",A,4042400
"40426","1",A,4042500
"40427","1",A,4042600
"40428","1",A,4042700
"40429","1",A,4042800
"40430","1",A,4042900
"40431","1",A,4043000
"40432","1",A,4043100
"40433","1",A,4043200
"40434","1",A,4043300
"40435","1",A,4043400
"40436","1",A,4043500
"40437","1",A,4043600
"40438","1",A,4043700
"40439","1",A,4043800
"40440","1",A,4043900
"40441","1",A,4044000
"40442","1",A,4044100
"40443","1",A,4044200
"40444","1",A,4044300
"40445","1",A,4044400
"40446","1",A,4044500
"40447","1",A,4044600
"40448","1",A,4044700
"40449","1",A,4044800
"40450","1",A,4044900
"40451","1",A,4045000
"40452","1",A,4045100
"40453","1",A,4045200
"40454","1",A,4045300
"40455","1",A,4045400
"40456","1",A,4045500
"40457","1",A,4045600
"40458","1",A,4045700
"40459","1",A,4045800
"40460","1",A,4045900
"40461","1",A,4046000
"40462","1",A,4046100
"40463","1",A,4046200
"40464","1",A,4046300
"40465","1",A,4046400
"40466","1",A,4046500
"40467","1",A,4046600
"40468","1",A,4046700
"40469","1",A,4046800
"40470","1",A,4046900
"40471","1",A,4047000
"40472","1",A,4047100
"40473","1",A,4047200
"40474","1",A,4047300
"40475","1",A,4047400
"40476","1",A,4047500
"40477","1",A,4047600
"40478","1",A,4047700
"40479","1",A,4047800
"40480","1",A,4047900
"40481","1",A,4048000
"40482","1",A,4048100
"40483","1",A,4048200
"40484","1",A,4048300
"40485","1",A,4048400
"40486","1",A,4048500
"40487","1",A,4048600
"40488","1",A,4048700
"40489","1",A,4048800
"40490","1",A,4048900
"40491","1",A,4049000
"40492","1",A,4049100
"40493","1",A,4049200
"40494","1",A,4049300
"40495","1",A,4049400
"40496","1",A,4049500
"40497","1",A,4049600
"40498","1",A,4049700
"40499","1",A,4049800
"40500","1",A,4049900
"40501","1",A,4050000
"40502","1",A,4050100
"40503","1",A,4050200
"40504","1",A,4050300
"40505","1",A,4050400
"40506","1",A,4050500
"40507","1",A,4050600
"40508","1",A,4050700
"40509","1",A,4050800
"40510","1",A,4050900
"40511","1",A,4051000
"40512","1",A,4051100
"40513","1",A,4051200
"40514","1",A,4051300
"40515","1",A,4051400
"40516","1",A,4051500
"40517","1",A,4051600
"40518","1",A,4051700
"40519","1",A,4051800
"40520","1",A,4051900
"40521","1",A,4052000
"40522","1",A,4052100
"40523","1",A,4052200
"40524","1",A,4052300
"40525","1",A,4052400
"40526","1",A,4052500
"40527","1",A,4052600
"40528","1",A,4052700
"40529","1",A,4052800
"40530","1",A,4052900
"40531","1",A,4053000
"40532","1",A,4053100
"40533","1",A,4053200
"40534","1",A,4053300
"40535","1",A,4053400
"40536","1",A,4053500
"40537","1",A,4053600
"40538","1",A,4053700
"40539","1",A,4053800
"40540","1",A,4053900
"40541","1",A,4054000
"40542","1",A,4054100
"40543","1",A,4054200
"40544","1",A,4054300
"40545","1",A,4054400
"40546","1",A,4054500
"40547","1",A,4054600
"40548","1",A,4054700
"40549","1",A,4054800
"40550","1",A,4054900
"40551","1",A,4055000
"40552","1",A,4055100
"40553","1",A,4055200
"40554","1",A,4055300
"40555","1",A,4055400
"40556","1",A,4055500
"40557","1",A,4055600
"40558","1",A,4055700
"40559","1",A,4055800
"40560","1",A,4055900
"40561","1",A,4056000
"40562","1",A,4056100
"40563","1",A,4056200
"40564","1",A,4056300
"40565","1",A,4056400
"40566","1",A,4056500
"40567","1",A,4056600
"40568","1",A,4056700
"40569","1",A,4056800
"40570","1",A,4056900
"40571","1",A,4057000
"40572","1",A,4057100
"40573","1",A,4057200
"40574","1",A,4057300
"40575","1",A,4057400
"40576","1",A,4057500
"40577","1",A,4057600
"40578","1",A,4057700
"40579","1",A,4057800
"40580","1",A,4057900
"40581","1",A,4058000
"40582","1",A,4058100
"40583","1",A,4058200
"40584","1",A,4058300
"40585","1",A,4058400
"40586","1",A,4058500
"40587","1",A,4058600
"40588","1",A,4058700
"40589","1",A,4058800
"40590","1",A,4058900
"40591","1",A,4059000
"40592","1",A,4059100
"40593","1",A,4059200
"40594","1",A,4059300
"40595","1",A,4059400
"40596","1",A,4059500
"40597","1",A,4059600
"40598","1",A,4059700
"40599","1",A,4059800
"40600","1",A,4059900
"40601","1",A,4060000
"40602","1",A,4060100
"40603","1",A,4060200
"40604","1",A,4060300
"40605","1",A,4060400
"40606","1",A,4060500
"40607","1",A,4060600
"40608","1",A,4060700
"40609","1",A,4060800
"40610","1",A,4060900
"40611","1",A,4061000
"40612","1",A,4061100
"40613","1",A,4061200
"40614","1",A,4061300
"40615","1",A,4061400
"40616","1",A,4061500
"40617","1",A,4061600
"40618","1",A,4061700
"40619","1",A,4061800
"40620","1",A,4061900
"40621","1",A,4062000
"40622","1",A,4062100
"40623","1",A,4062200
"40624","1",A,4062300
"40625","1",A,4062400
"40626","1",A,4062500
"40627","1",A,4062600
"40628","1",A,4062700
"40629","1",A,4062800
"40630","1",A,4062900
"40631","1",A,4063000
"40632","1",A,4063100
"40633","1",A,4063200
"40634","1",A,4063300
"40635","1",A,4063400
"40636","1",A,4063500
"40637","1",A,4063600
"40638","1",A,4063700
"40639","1",A,4063800
"40640","1",A,4063900
"40641","1",A,4064000
"40642","1",A,4064100
"40643","1",A,4064200
"40644","1",A,4064300
"40645","1",A,4064400
"40646","1",A,4064500
"40647","1",A,4064600
"40648","1",A,4064700
"40649","1",A,4064800
"40650","1",A,4064900
"40651","1",A,4065000
"40652","1",A,4065100
"40653","1",A,4065200
"40654","1",A,4065300
"40655","1",A,4065400
"40656","1",A,4065500
"40657","1",A,4065600
"40658","1",A,4065700
"40659","1",A,4065800
"40660","1",A,4065900
"40661","1",A,4066000
"40662","1",A,4066100
"40663","1",A,4066200
"40664","1",A,4066300
"40665","1",A,4066400
"40666","1",A,4066500
"40667","1",A,4066600
"40668","1",A,4066700
"40669","1",A,4066800
"40670","1",A,4066900
"40671","1",A,4067000
"40672","1",A,4067100
"40673","1",A,4067200
"40674","1",A,4067300
"40675","1",A,4067400
"40676","1",A,4067500
"40677","1",A,4067600
"40678","1",A,4067700
"40679","1",A,4067800
"40680","1",A,4067900
"40681","1",A,4068000
"40682","1",A,4068100
"40683","1",A,4068200
"40684","1",A,4068300
"40685","1",A,4068400
"40686","1",A,4068500
"40687","1",A,4068600
"40688","1",A,4068700
"40689","1",A,4068800
"40690","1",A,4068900
"40691","1",A,4069000
"40692","1",A,4069100
"40693","1",A,4069200
"40694","1",A,4069300
"40695","1",A,4069400
"40696","1",A,4069500
"40697","1",A,4069600
"40698","1",A,4069700
"40699","1",A,4069800
"40700","1",A,4069900
"40701","1",A,4070000
"40702","1",A,4070100
"40703","1",A,4070200
"40704","1",A,4070300
"40705","1",A,4070400
"40706","1",A,4070500
"40707","1",A,4070600
"40708","1",A,4070700
"40709","1",A,4070800
"40710","1",A,4070900
"40711","1",A,4071000
"40712","1",A,4071100
"40713","1",A,4071200
"40714","1",A,4071300
"40715","1",A,4071400
"40716","1",A,4071500
"40717","1",A,4071600
"40718","1",A,4071700
"40719","1",A,4071800
"40720","1",A,4071900
"40721","1",A,4072000
"40722","1",A,4072100
"40723","1",A,4072200
"40724","1",A,4072300
"40725","1",A,4072400
"40726","1",A,4072500
"40727","1",A,4072600
"40728","1",A,4072700
"40729","1",A,4072800
"40730","1",A,4072900
